account_id,account_type,created_at,initial_balance
ACC009635,individual,2024-03-15,57476.42650862543
ACC009636,company,2024-03-08,102167.53769841562
ACC009637,individual,2024-02-27,55474.87155814352
ACC009638,individual,2024-04-19,26874.22363210174
ACC009639,individual,2024-04-04,16206.411923136164
ACC009640,individual,2024-04-22,35469.064971586486
ACC009641,individual,2024-02-21,14514.798386318123
ACC009642,individual,2024-02-03,21346.394494329586
ACC009643,individual,2024-04-15,9686.922592785892
ACC009644,individual,2024-02-04,42219.642017921935
ACC009645,individual,2024-04-12,44396.15981175817
ACC009646,company,2024-04-12,54658.260555776236
ACC009647,individual,2024-02-02,38475.8329940556
ACC009648,individual,2024-03-12,35881.24952183743
ACC009649,individual,2024-02-01,7755.658363146299
ACC009650,individual,2024-02-24,7437.747074473292
ACC009651,individual,2024-04-06,30670.488760275675
ACC009652,individual,2024-01-08,66230.60175218312
ACC009653,individual,2024-02-15,16861.16731771941
ACC009654,individual,2024-01-14,22150.354579636547
ACC009655,individual,2024-04-07,22381.635968666553
ACC009656,company,2024-01-08,3486.702275400012
ACC009657,individual,2024-04-24,28013.012649845758
ACC009658,individual,2024-04-15,12710.045854082171
ACC009659,company,2024-03-11,40582.02164508048
ACC009660,individual,2024-03-17,21346.919234029327
ACC009661,individual,2024-02-23,18411.623651379123
ACC009662,individual,2024-01-21,18817.0934374946
ACC009663,individual,2024-04-20,15882.614378255359
ACC009664,individual,2024-04-05,5644.5833108856295
ACC009665,individual,2024-03-15,57145.07914605285
ACC009666,individual,2024-01-14,11685.406718146436
ACC009667,individual,2024-03-15,13797.569831759514
ACC009668,individual,2024-01-02,23838.69678023551
ACC009669,company,2024-04-07,7218.821642293574
ACC009670,individual,2024-03-01,13372.026660505431
ACC009671,individual,2024-04-17,149715.63669455118
ACC009672,individual,2024-04-20,30845.1364291567
ACC009673,individual,2024-01-17,9341.266987919204
ACC009674,individual,2024-03-18,2748.086924258879
ACC009675,individual,2024-03-29,59957.67903625051
ACC009676,company,2024-02-17,8005.761274683435
ACC009677,individual,2024-03-31,12799.101345966592
ACC009678,individual,2024-01-08,14527.021095610717
ACC009679,individual,2024-02-25,8838.484406608068
ACC009680,individual,2024-01-17,20409.661827834047
ACC009681,individual,2024-03-09,12690.244376132876
ACC009682,individual,2024-01-12,40584.186243631775
ACC009683,company,2024-02-07,25350.448410798912
ACC009684,individual,2024-01-18,92238.09851179054
ACC009685,individual,2024-01-26,94122.44703001797
ACC009686,individual,2024-04-04,8477.603736177773
ACC009687,individual,2024-02-06,15882.684930497804
ACC009688,individual,2024-03-10,189910.03658958894
ACC009689,company,2024-02-10,6915.638027242977
ACC009690,shell,2024-03-19,48904.52882479159
ACC009691,individual,2024-02-11,38101.079038579766
ACC009692,individual,2024-04-22,9424.333359165705
ACC009693,company,2024-03-30,9890.21524665543
ACC009694,individual,2024-04-24,139377.84899417922
ACC009695,individual,2024-03-16,136619.17959812825
ACC009696,individual,2024-02-10,33857.49393590485
ACC009697,individual,2024-02-16,5507.112260765825
ACC009698,individual,2024-01-14,77408.96422297659
ACC009699,company,2024-01-01,5483.861062103405
ACC009700,company,2024-01-17,45035.17028165047
ACC009701,individual,2024-04-06,4362.225866274414
ACC009702,individual,2024-02-24,22194.915351060165
ACC009703,company,2024-04-02,53368.75721793577
ACC009704,individual,2024-02-22,1305.8919710148266
ACC009705,individual,2024-04-27,12985.91892190505
ACC009706,individual,2024-04-18,25675.99918469443
ACC009707,individual,2024-01-31,15612.381330731154
ACC009708,individual,2024-03-02,11259.026309727928
ACC009709,individual,2024-01-08,19274.235418819226
ACC009710,individual,2024-01-30,62163.53315641422
ACC009711,company,2024-03-17,86591.32419091079
ACC009712,individual,2024-03-20,44579.13327219952
ACC009713,individual,2024-03-06,104126.44544675412
ACC009714,individual,2024-02-14,12903.055581048815
ACC009715,individual,2024-01-18,40005.99741350108
ACC009716,individual,2024-04-08,7951.798903440347
ACC009717,individual,2024-02-14,412967.6123622952
ACC009718,individual,2024-01-19,24346.58963622865
ACC009719,individual,2024-03-17,49222.5401667001
ACC009720,company,2024-04-24,3780.2109436892097
ACC009721,individual,2024-03-08,48114.29214317823
ACC009722,individual,2024-03-23,24678.7848116553
ACC009723,individual,2024-02-19,35035.07215078272
ACC009724,individual,2024-01-25,22327.450889972246
ACC009725,shell,2024-02-07,19539.68554438246
ACC009726,company,2024-04-24,16185.18223463727
ACC009727,individual,2024-04-04,20137.568358955137
ACC009728,individual,2024-02-05,95633.19420184773
ACC009729,individual,2024-03-08,15254.300016399358
ACC009730,individual,2024-02-25,210825.01456309066
ACC009731,individual,2024-02-08,23420.73213400947
ACC009732,individual,2024-03-03,89318.77845073889
ACC009733,company,2024-01-07,69142.58535055033
ACC009734,individual,2024-04-28,4612.6744961345985
ACC009735,individual,2024-02-27,5699.4920314830915
ACC009736,individual,2024-03-20,11178.742098106406
ACC009737,individual,2024-02-28,4704.695326624061
ACC009738,individual,2024-02-17,14573.175364762466
ACC009739,individual,2024-01-05,22654.594445085204
ACC009740,individual,2024-04-20,42133.96511738177
ACC009741,individual,2024-03-27,26385.672001207255
ACC009742,company,2024-02-05,22142.18263212853
ACC009743,individual,2024-04-05,61312.639409169715
ACC009744,individual,2024-03-28,53631.03418093419
ACC009745,individual,2024-01-25,148425.91835366245
ACC009746,company,2024-02-14,26545.720947295908
ACC009747,individual,2024-04-01,1976.379276528347
ACC009748,individual,2024-01-19,33765.62721260506
ACC009749,company,2024-01-07,212996.54281982259
ACC009750,individual,2024-04-17,61450.42885410331
ACC009751,individual,2024-02-27,77288.47039602233
ACC009752,individual,2024-04-14,24217.477754763804
ACC009753,company,2024-03-21,54892.754854557395
ACC009754,individual,2024-03-06,81464.98152545733
ACC009755,individual,2024-03-20,15768.186634535223
ACC009756,individual,2024-02-08,13349.27092975218
ACC009757,shell,2024-01-18,34707.22168573591
ACC009758,individual,2024-04-12,58061.70075865664
ACC009759,individual,2024-01-01,1400.5649483467532
ACC009760,company,2024-03-03,18128.138675315924
ACC009761,individual,2024-01-03,3122.9887358316496
ACC009762,shell,2024-01-21,19485.439458046076
ACC009763,company,2024-01-30,119325.99195907082
ACC009764,company,2024-01-11,11801.496693015219
ACC009765,individual,2024-01-22,16546.26580334124
ACC009766,individual,2024-04-20,42699.21299548091
ACC009767,company,2024-02-26,59503.197741378346
ACC009768,shell,2024-03-29,57306.34520081137
ACC009769,individual,2024-01-03,22863.97830982902
ACC009770,company,2024-01-30,38966.860792279236
ACC009771,individual,2024-03-28,37293.83561087775
ACC009772,individual,2024-02-14,10897.125281643539
ACC009773,individual,2024-02-05,3823.6266198555413
ACC009774,company,2024-03-27,8981.980908110048
ACC009775,individual,2024-04-27,92849.10378180518
ACC009776,individual,2024-03-12,201433.21881969573
ACC009777,shell,2024-03-04,20110.18322263295
ACC009778,individual,2024-02-23,89337.80696774692
ACC009779,individual,2024-03-08,16360.118043218268
ACC009780,individual,2024-02-19,31226.835481973267
ACC009781,individual,2024-04-12,11917.879473227189
ACC009782,individual,2024-04-16,60751.590261100115
ACC009783,company,2024-01-31,11630.475303319196
ACC009784,individual,2024-01-29,9021.685886411306
ACC009785,company,2024-02-28,23080.675508050557
ACC009786,individual,2024-02-05,49849.633274855616
ACC009787,individual,2024-03-17,25942.896467441773
ACC009788,individual,2024-04-14,13779.99614803416
ACC009789,individual,2024-03-13,8958.175682580335
ACC009790,individual,2024-04-28,4076.9656515116694
ACC009791,individual,2024-03-25,13957.145979884148
ACC009792,individual,2024-04-24,18903.193673396847
ACC009793,individual,2024-03-07,38328.9421138994
ACC009794,individual,2024-03-29,6856.090241584717
ACC009795,individual,2024-03-29,42966.997488833484
ACC009796,company,2024-03-16,12159.20252557994
ACC009797,individual,2024-04-02,13177.01634703943
ACC009798,individual,2024-01-11,76781.55850222426
ACC009799,company,2024-04-25,1849.4648273868363
ACC009800,company,2024-01-11,6458.62070478151
ACC009801,individual,2024-04-22,23055.17553488563
ACC009802,individual,2024-01-26,21917.244023036423
ACC009803,individual,2024-02-22,4015.8948945947654
ACC009804,individual,2024-01-14,13437.343672661473
ACC009805,company,2024-03-04,57412.37685598336
ACC009806,individual,2024-03-20,6885.476149553809
ACC009807,individual,2024-04-29,64909.695110062574
ACC009808,shell,2024-01-10,10762.67859651328
ACC009809,individual,2024-01-31,3384.8874674423214
ACC009810,individual,2024-04-04,49965.37373678782
ACC009811,company,2024-02-05,28302.1138666082
ACC009812,individual,2024-01-10,5085.066440502362
ACC009813,company,2024-01-26,12800.26330645054
ACC009814,shell,2024-01-20,123619.4385798753
ACC009815,individual,2024-02-13,42546.47736507091
ACC009816,individual,2024-03-02,67197.14626166358
ACC009817,individual,2024-03-13,7056.343874698602
ACC009818,individual,2024-03-19,75002.62948223396
ACC009819,individual,2024-01-09,5303.100827126303
ACC009820,individual,2024-03-11,5473.5397054788855
ACC009821,company,2024-03-30,50772.96533603426
ACC009822,individual,2024-01-24,5819.208710289376
ACC009823,individual,2024-01-12,100464.62500538997
ACC009824,individual,2024-02-29,6295.498430373794
ACC009825,company,2024-03-24,8332.657166117622
ACC009826,individual,2024-04-29,69784.80443534802
ACC009827,individual,2024-03-18,11840.106344908061
ACC009828,company,2024-03-26,48783.86122323225
ACC009829,individual,2024-01-16,7234.479077084333
ACC009830,individual,2024-01-29,16703.929338756494
ACC009831,company,2024-02-01,46205.99895988086
ACC009832,individual,2024-03-23,9454.781601042474
ACC009833,shell,2024-04-28,61250.472665073874
ACC009834,individual,2024-02-04,15362.956865182057
ACC009835,individual,2024-02-12,24837.03507776053
ACC009836,company,2024-04-05,8081.537988136602
ACC009837,individual,2024-04-28,10194.852935659408
ACC009838,individual,2024-02-22,9469.748656151323
ACC009839,company,2024-01-20,11980.393649031048
ACC009840,company,2024-04-24,103383.74791319009
ACC009841,shell,2024-04-13,67561.25282249083
ACC009842,individual,2024-03-24,34606.595964475106
ACC009843,individual,2024-01-08,11400.149681588919
ACC009844,individual,2024-04-08,9489.308714619914
ACC009845,individual,2024-02-11,8353.080800850314
ACC009846,company,2024-03-17,16255.16953773007
ACC009847,individual,2024-04-14,29147.639609865102
ACC009848,individual,2024-03-10,40711.73086769403
ACC009849,individual,2024-04-20,22346.124098292657
ACC009850,individual,2024-01-16,38771.786950592155
ACC009851,shell,2024-03-09,56159.509507494506
ACC009852,individual,2024-02-22,15187.741975349341
ACC009853,individual,2024-02-14,66064.05895442604
ACC009854,company,2024-02-20,8235.970420995214
ACC009855,individual,2024-04-07,39591.982592463995
ACC009856,individual,2024-01-06,22741.894865448852
ACC009857,individual,2024-02-02,26246.818326011653
ACC009858,individual,2024-03-19,15247.922320689135
ACC009859,individual,2024-01-15,76674.24087717732
ACC009860,company,2024-01-14,12037.279211765825
ACC009861,individual,2024-02-08,88208.46627055951
ACC009862,company,2024-03-03,88790.24472714053
ACC009863,company,2024-01-05,34582.812450628015
ACC009864,individual,2024-04-25,16109.482982175303
ACC009865,individual,2024-03-30,9530.253573789481
ACC009866,individual,2024-04-21,2997.7812277402604
ACC009867,individual,2024-03-21,37792.95991792843
ACC009868,company,2024-04-16,7248.17469775184
ACC009869,individual,2024-04-20,8337.484050938969
ACC009870,individual,2024-02-21,38215.93414486246
ACC009871,individual,2024-01-16,14330.064178630331
ACC009872,individual,2024-04-08,27380.862005884934
ACC009873,individual,2024-02-07,34911.887337446125
ACC009874,individual,2024-02-22,109611.78241881446
ACC009875,individual,2024-03-27,26864.84065423044
ACC009876,individual,2024-03-17,12713.063254236453
ACC009877,individual,2024-04-06,20433.31133360369
ACC009878,individual,2024-04-02,12358.895800356397
ACC009879,individual,2024-02-22,144315.12907367336
ACC009880,individual,2024-02-15,31959.782500178495
ACC009881,individual,2024-04-07,39524.17065849452
ACC009882,individual,2024-04-07,85178.29349990757
ACC009883,company,2024-03-31,9436.59323334167
ACC009884,individual,2024-01-15,5289.670809759512
ACC009885,individual,2024-02-28,21531.21928423367
ACC009886,company,2024-02-19,5304.555071006507
ACC009887,company,2024-01-09,14601.717100448714
ACC009888,individual,2024-01-26,2492.6138861736245
ACC009889,individual,2024-01-03,5700.550136974771
ACC009890,individual,2024-04-09,74826.69794046773
ACC009891,individual,2024-02-16,33012.34554711661
ACC009892,company,2024-01-05,132939.77458856165
ACC009893,individual,2024-03-02,21351.172396426995
ACC009894,individual,2024-03-24,20546.950052165583
ACC009895,individual,2024-03-24,27322.740383806828
ACC009896,individual,2024-01-05,797056.8495879503
ACC009897,individual,2024-01-10,63108.12074938135
ACC009898,company,2024-03-20,9503.309505876474
ACC009899,individual,2024-03-03,33101.77383223645
ACC009900,individual,2024-01-25,25656.846024560477
ACC009901,individual,2024-02-13,45292.87540855526
ACC009902,individual,2024-01-25,143375.16614958912
ACC009903,individual,2024-01-30,39647.1991375845
ACC009904,company,2024-01-14,15202.887514492937
ACC009905,individual,2024-03-26,142108.89642234056
ACC009906,company,2024-02-12,5967.75865064269
ACC009907,individual,2024-01-28,16795.069962995418
ACC009908,individual,2024-04-03,54255.44087383801
ACC009909,individual,2024-01-19,9991.57267480578
ACC009910,individual,2024-04-11,20915.06009631692
ACC009911,company,2024-02-11,10923.554043629138
ACC009912,individual,2024-01-20,21197.96540768215
ACC009913,individual,2024-04-08,10942.406510379975
ACC009914,individual,2024-03-26,23838.2037645841
ACC009915,company,2024-03-19,15841.32762893296
ACC009916,individual,2024-01-11,83053.58424672793
ACC009917,individual,2024-02-23,32386.586390121098
ACC009918,individual,2024-04-07,46079.792441838435
ACC009919,individual,2024-01-24,25445.907571632324
ACC009920,individual,2024-03-10,14265.198006204835
ACC009921,company,2024-01-17,30785.548039539462
ACC009922,individual,2024-01-28,26978.426487492205
ACC009923,individual,2024-02-19,1955.8640844176875
ACC009924,individual,2024-04-04,22778.059731113957
ACC009925,individual,2024-04-09,43129.46410981589
ACC009926,individual,2024-02-24,10763.337004390656
ACC009927,shell,2024-03-13,52445.01124285714
ACC009928,company,2024-01-10,31432.31210209199
ACC009929,company,2024-01-21,14812.383209572921
ACC009930,company,2024-02-27,37869.5770949593
ACC009931,individual,2024-02-03,15235.872831927698
ACC009932,individual,2024-04-04,29050.70816121101
ACC009933,individual,2024-04-02,16984.87275799831
ACC009934,individual,2024-04-16,38139.48023009824
ACC009935,individual,2024-02-12,84696.0920004265
ACC009936,individual,2024-01-11,14241.009164945734
ACC009937,individual,2024-02-02,54297.13987322676
ACC009938,company,2024-02-27,16334.549319444914
ACC009939,individual,2024-02-15,16463.11105392187
ACC009940,company,2024-03-01,14834.866497861007
ACC009941,individual,2024-03-02,4072.422439689985
ACC009942,individual,2024-01-01,36328.44487872232
ACC009943,individual,2024-01-21,29262.043491566317
ACC009944,individual,2024-03-02,25924.672343950264
ACC009945,individual,2024-03-04,104247.21315380996
ACC009946,individual,2024-03-27,116380.59957953163
ACC009947,individual,2024-03-13,81466.57247792486
ACC009948,individual,2024-02-25,17407.76416200642
ACC009949,individual,2024-01-01,16546.79292146464
ACC009950,individual,2024-01-21,7957.28109724936
ACC009951,individual,2024-01-22,23431.505134900388
ACC009952,individual,2024-02-23,22209.010662572837
ACC009953,individual,2024-01-04,37738.832976088146
ACC009954,individual,2024-03-05,7563.98610390727
ACC009955,individual,2024-02-20,15149.741542132679
