account_id,in_degree,out_degree,pagerank,clustering,cycle_presence
ACC008299,10,6,9.630913125923172e-05,0.016666666666666666,1
ACC002658,7,8,0.0001041700091184478,0.0,1
ACC001391,6,8,2.956164611850736e-05,0.0,1
ACC008688,6,14,2.6955424742477147e-05,0.0,1
ACC008191,10,9,5.650285045010053e-05,0.0,1
ACC004371,5,18,3.144746040241728e-05,0.0,1
ACC004509,8,11,5.421876866843727e-05,0.0,1
ACC005421,8,8,3.319375278692876e-05,0.0,1
ACC001939,15,10,9.09700927207277e-05,0.0,1
ACC003803,13,9,6.668487622355015e-05,0.004329004329004329,1
ACC004645,11,14,7.231752792202281e-05,0.0,1
ACC001395,7,6,2.0827737823189337e-05,0.0,1
ACC006895,7,13,5.0446901319647286e-05,0.0,1
ACC001554,9,4,0.00016333830527828338,0.0,1
ACC008073,6,8,8.606502643416444e-05,0.0,1
ACC008672,7,8,9.44483951410068e-05,0.0,1
ACC007437,9,8,7.136284175536197e-05,0.007352941176470588,1
ACC005928,8,8,3.0024049534950058e-05,0.0,1
ACC001399,10,14,0.00010707148892842149,0.0,1
ACC001782,14,5,9.783536855148107e-05,0.0,1
ACC007684,7,8,3.478794172828637e-05,0.0,1
ACC008621,16,14,8.039722939906579e-05,0.0,1
ACC001634,11,10,0.00010767683297940322,0.0,1
ACC004263,7,4,7.059923947713396e-05,0.0,1
ACC005572,15,14,0.00036243768772082035,0.0,1
ACC002306,14,10,5.917753199387789e-05,0.0,1
ACC006712,10,11,4.086307775967873e-05,0.0,1
ACC001405,9,12,5.400063692812796e-05,0.0,1
ACC009129,12,12,5.920922626765302e-05,0.0,1
ACC009134,11,10,0.0004337626751417337,0.0,1
ACC005129,6,11,5.460807148366829e-05,0.0,1
ACC007693,17,12,7.601659648359122e-05,0.0,1
ACC002158,9,13,4.871572302977423e-05,0.0,1
ACC008817,10,5,7.939626430240865e-05,0.0,1
ACC001408,6,11,4.560057588710172e-05,0.0,1
ACC004593,9,9,0.0003581846335557761,0.0,1
ACC005624,4,11,2.1158785145550737e-05,0.0,1
ACC001409,9,9,5.056061873311251e-05,0.0,1
ACC007093,9,12,4.2885196132664336e-05,0.0,1
ACC008048,10,11,6.737897395183326e-05,0.0,1
ACC008681,10,11,0.00010089619301423765,0.004761904761904762,1
ACC003083,13,13,0.00010175494600484132,0.0,1
ACC006065,12,5,0.0001046065791306113,0.0,1
ACC006608,5,6,2.0895878202254237e-05,0.01818181818181818,1
ACC007105,9,7,5.75157661698086e-05,0.0,1
ACC001788,10,11,4.671056962598748e-05,0.004761904761904762,1
ACC003878,10,12,0.0003606090382469011,0.004329004329004329,1
ACC004135,14,12,7.359914143313282e-05,0.0,1
ACC005992,7,8,5.132416798773794e-05,0.01904761904761905,1
ACC006040,6,11,4.5562007470602704e-05,0.0,1
ACC006066,10,8,6.218943277380952e-05,0.006535947712418301,1
ACC002800,6,11,2.7837923909025672e-05,0.007352941176470588,1
ACC003532,11,15,0.0005115310609106233,0.003076923076923077,1
ACC003561,11,10,0.00019832049511169254,0.0,1
ACC005715,9,12,5.6922341206169914e-05,0.0,1
ACC002557,13,11,0.00010613223796849553,0.0036231884057971015,1
ACC003924,12,11,9.885358667559305e-05,0.007905138339920948,1
ACC009345,10,13,4.027794859224593e-05,0.0,1
ACC009907,3,10,0.00026719008628249075,0.01282051282051282,1
ACC001416,7,12,5.4348143349949893e-05,0.011695906432748537,1
ACC001596,9,6,7.198811227644806e-05,0.009523809523809525,1
ACC004541,12,9,6.111535188283045e-05,0.0,1
ACC009968,5,10,3.0802223569102224e-05,0.0,1
ACC004606,6,10,7.009740252026324e-05,0.0,1
ACC007505,14,12,8.611065541292214e-05,0.003076923076923077,1
ACC007720,11,10,4.0515231742847535e-05,0.0,1
ACC007788,11,13,0.000142816723357879,0.0,1
ACC006577,8,13,6.20545050701644e-05,0.004761904761904762,1
ACC008293,10,10,9.113030106039875e-05,0.005263157894736842,1
ACC009590,10,6,0.0005641869650324536,0.008333333333333333,1
ACC006697,13,17,8.737626140831604e-05,0.0022988505747126436,1
ACC001458,12,9,7.086627218999126e-05,0.0,1
ACC002773,15,11,0.0004308874368831405,0.003076923076923077,1
ACC003557,15,7,7.798312980157827e-05,0.0,1
ACC008989,6,13,3.6712926478905025e-05,0.0,1
ACC009071,7,8,4.201153120241757e-05,0.009523809523809525,1
ACC001480,8,6,5.0789537759506715e-05,0.0,1
ACC001624,11,14,6.88240347714536e-05,0.0,1
ACC005455,5,8,6.201963313221948e-05,0.02564102564102564,1
ACC007595,11,6,3.701808552092725e-05,0.007352941176470588,1
ACC002935,11,5,0.0003598892531611,0.0,1
ACC003275,9,10,0.00010545393512967744,0.0,1
ACC004712,15,11,6.1002976755192485e-05,0.0033333333333333335,1
ACC007777,3,12,2.365131169013935e-05,0.0,1
ACC008094,9,16,3.4623307010318376e-05,0.0,1
ACC008510,9,8,7.186787675576946e-05,0.007352941176470588,1
ACC009645,7,11,4.9611026837016465e-05,0.0,1
ACC001429,8,14,3.953311289006881e-05,0.0,1
ACC004903,8,9,5.511833373203286e-05,0.007352941176470588,1
ACC001430,8,16,0.00013793738670298556,0.0,1
ACC003249,4,9,3.392736086915158e-05,0.0,1
ACC003302,14,13,6.974051108318454e-05,0.002849002849002849,1
ACC004937,9,11,4.184182444580639e-05,0.0,1
ACC005057,5,7,2.6647177713165633e-05,0.0,1
ACC003437,9,15,6.013606524354929e-05,0.0,1
ACC004782,10,10,8.662086926531433e-05,0.010526315789473684,1
ACC009423,8,13,5.662622129897652e-05,0.0,1
ACC003866,8,1,5.625343290916094e-05,0.0,1
ACC004110,12,9,6.0001634582593365e-05,0.0,1
ACC002487,13,9,8.413830327660211e-05,0.0,1
ACC009754,9,10,4.332180704567984e-05,0.0,1
ACC005675,11,14,0.00012519073038333664,0.0033333333333333335,1
ACC007325,11,13,8.158895861940958e-05,0.0,1
ACC001435,6,7,3.836213210551243e-05,0.0,1
ACC007998,8,15,7.570446360364532e-05,0.0,1
ACC008948,7,7,3.4038448578085296e-05,0.01098901098901099,1
ACC003881,8,6,5.354931718174975e-05,0.0,1
ACC001800,10,9,6.805285822729231e-05,0.005847953216374269,1
ACC005339,6,11,6.181570963327992e-05,0.0,1
ACC003500,6,9,4.064330981627339e-05,0.0,1
ACC004565,13,7,0.00012990918458665962,0.005263157894736842,1
ACC003259,5,7,4.355637680488033e-05,0.0,1
ACC008633,10,8,6.104736701005608e-05,0.006535947712418301,1
ACC009516,15,5,9.080747250860993e-05,0.0,1
ACC002124,9,2,4.171465497622402e-05,0.01818181818181818,1
ACC004736,13,11,8.216880874951582e-05,0.0,1
ACC009544,6,9,4.020426146854629e-05,0.0,1
ACC008303,7,9,3.968339246325168e-05,0.0,1
ACC009660,14,7,0.0002900051184483744,0.0,1
ACC001904,9,9,4.537203667852932e-05,0.0,1
ACC001445,6,7,4.670899167366628e-05,0.0,1
ACC001481,9,11,8.101528972916097e-05,0.005263157894736842,1
ACC005342,4,8,2.9442465722932503e-05,0.0,1
ACC008277,12,11,0.00014285216916711468,0.0,1
ACC008226,9,9,0.0001030031346751089,0.006535947712418301,1
ACC004422,6,9,5.468585309400553e-05,0.0,1
ACC009696,8,8,0.00011989490625231221,0.0,1
ACC003916,8,5,4.8546394329357564e-05,0.0,1
ACC005774,10,8,5.851928518693981e-05,0.0,1
ACC007929,11,6,6.273302883512184e-05,0.007352941176470588,1
ACC008605,8,13,0.0001951912010587175,0.004761904761904762,1
ACC003710,10,6,5.0012055665239814e-05,0.0,1
ACC006638,12,12,8.156659678492595e-05,0.007246376811594203,1
ACC007175,12,9,4.6866288757195667e-05,0.0,1
ACC009662,6,8,3.663477397938608e-05,0.0,1
ACC001857,7,12,4.2481401117920626e-05,0.005847953216374269,1
ACC002610,11,12,6.177817087563038e-05,0.003952569169960474,1
ACC006067,15,14,6.997292834885668e-05,0.0024630541871921183,1
ACC005372,11,20,9.37706924146035e-05,0.0,1
ACC005603,12,10,5.640096658979575e-05,0.0,1
ACC007877,10,19,7.285531060878212e-05,0.0,1
ACC007126,14,12,6.869115389546935e-05,0.0,1
ACC007706,7,7,4.178058599713653e-05,0.0,1
ACC007954,8,12,4.70189832894902e-05,0.005263157894736842,1
ACC008078,11,11,6.37230515360855e-05,0.0,1
ACC009489,9,5,5.8099143859159496e-05,0.0,1
ACC004869,7,14,4.009100645491304e-05,0.0,1
ACC006729,12,7,5.6682092105556116e-05,0.005847953216374269,1
ACC009315,4,8,3.503460711169793e-05,0.0,1
ACC003414,10,6,9.718439273898421e-05,0.0,1
ACC005990,10,13,4.932720268785055e-05,0.0,1
ACC003704,10,14,7.635449026015255e-05,0.0,1
ACC001846,8,11,4.490841813169782e-05,0.005847953216374269,1
ACC007419,10,9,4.080084010937541e-05,0.0,1
ACC009426,8,13,3.4329049210702065e-05,0.004761904761904762,1
ACC004559,8,15,3.581736786776266e-05,0.0,1
ACC008258,9,4,0.00010008305703819171,0.0,1
ACC009148,10,10,6.334425578051158e-05,0.0,1
ACC006703,12,16,0.00011275355811169124,0.0,1
ACC004739,10,14,7.125235538286778e-05,0.0036231884057971015,1
ACC004275,9,10,5.661278344197776e-05,0.005847953216374269,1
ACC006744,9,9,4.065516763762567e-05,0.0,1
ACC004394,8,7,3.9185311997737336e-05,0.0,1
ACC008722,7,8,6.632444651095355e-05,0.0,1
ACC008099,9,15,5.449293830919053e-05,0.0,1
ACC004390,8,8,4.0428374343429376e-05,0.0,1
ACC004587,7,10,3.4855919705903196e-05,0.0,1
ACC004678,11,9,7.441114834088325e-05,0.0,1
ACC008345,10,11,4.66585639009249e-05,0.005263157894736842,1
ACC008785,11,8,5.03135988625735e-05,0.0,1
ACC009306,7,8,0.00026036229426416966,0.0,1
ACC009798,9,11,4.9880808708525504e-05,0.0,1
ACC001472,8,10,4.274341115832639e-05,0.0,1
ACC002085,12,5,5.742456728742663e-05,0.0,1
ACC005301,10,5,6.454219938219025e-05,0.009523809523809525,1
ACC006006,9,8,6.427149672543003e-05,0.0,1
ACC004461,11,11,9.448515485408341e-05,0.004329004329004329,1
ACC001987,7,6,5.7320088021395884e-05,0.0,1
ACC007833,7,9,8.553356533368702e-05,0.0,1
ACC008901,6,15,4.2514385239411125e-05,0.004761904761904762,1
ACC004084,7,5,6.050418296580197e-05,0.0,1
ACC002946,4,9,4.482383632927952e-05,0.0,1
ACC006183,8,9,4.530682237596185e-05,0.0,1
ACC004779,10,11,7.347932465783407e-05,0.0,1
ACC007554,13,7,6.430328402290289e-05,0.0,1
ACC001482,7,13,3.9434200203410296e-05,0.0,1
ACC002998,9,17,3.300397715100647e-05,0.003076923076923077,1
ACC001483,8,13,3.660971326693442e-05,0.0,1
ACC002170,6,13,4.744607482667015e-05,0.011695906432748537,1
ACC002203,10,14,0.00010214636218305742,0.0,1
ACC004497,9,8,8.253013769500436e-05,0.0,1
ACC005317,10,5,7.130934478431285e-05,0.0,1
ACC008677,6,16,3.717823797073981e-05,0.0,1
ACC002777,7,7,5.0002885921436526e-05,0.0,1
ACC001486,10,10,8.809655026824292e-05,0.0,1
ACC007951,18,12,7.029970280211066e-05,0.0,1
ACC001488,4,9,3.244185251622627e-05,0.0,1
ACC001530,10,10,7.802428001282616e-05,0.0,1
ACC002920,11,7,4.2928953291212326e-05,0.0,1
ACC005759,11,10,5.322511283606504e-05,0.009523809523809525,1
ACC004982,8,16,4.735797012435237e-05,0.0,1
ACC005251,14,12,8.557003583056682e-05,0.0,1
ACC008594,11,9,4.692720127165049e-05,0.0,1
ACC001564,4,9,3.421908158685214e-05,0.0,1
ACC004129,11,8,0.00036775887035990517,0.005847953216374269,1
ACC005890,11,11,8.991395356761619e-05,0.008658008658008658,1
ACC009056,9,6,7.016488268111669e-05,0.0,1
ACC004044,8,11,6.32297959516343e-05,0.011695906432748537,1
ACC005897,11,9,5.656876276097781e-05,0.005263157894736842,1
ACC008723,6,7,3.475165047434797e-05,0.0,1
ACC003099,10,12,0.00013014780397276065,0.0,1
ACC009242,8,7,5.0500719182024576e-05,0.0,1
ACC009716,8,12,6.316396321564035e-05,0.010526315789473684,1
ACC002535,11,8,0.0006671217511435336,0.0,1
ACC004904,8,5,0.00043785829831727193,0.0,1
ACC005231,4,15,2.6802220424381464e-05,0.0,1
ACC001500,9,14,4.537532645212986e-05,0.0,1
ACC005138,11,8,3.940709902381878e-05,0.0,1
ACC006959,11,10,0.0003520554472888638,0.0,1
ACC001502,12,11,9.934664114255777e-05,0.0,1
ACC007215,4,9,3.7777917512907184e-05,0.0,1
ACC009146,3,10,2.821130237287841e-05,0.0,1
ACC001505,8,9,4.491818022052514e-05,0.0,1
ACC002425,8,4,3.606063731019978e-05,0.0,1
ACC004633,13,13,8.226268961031581e-05,0.003076923076923077,1
ACC004824,13,12,6.744029086160865e-05,0.006666666666666667,1
ACC006698,9,7,8.940841756410006e-05,0.016666666666666666,1
ACC007097,11,14,5.098040844714685e-05,0.0,1
ACC007532,7,12,5.6665637544625634e-05,0.0,1
ACC001675,7,15,4.851852858667586e-05,0.0,1
ACC001983,12,11,0.0001121020135031804,0.0,1
ACC007592,5,12,5.0822144489752136e-05,0.0,1
ACC004691,6,10,3.612622595393487e-05,0.0,1
ACC005273,6,9,5.137938225312468e-05,0.0,1
ACC006828,6,8,4.605273225186127e-05,0.0,1
ACC007431,11,13,6.718359489923897e-05,0.0,1
ACC006761,7,10,5.611623534975986e-05,0.0,1
ACC009437,10,7,7.571534422612309e-05,0.007352941176470588,1
ACC006842,9,11,6.389467497634732e-05,0.005263157894736842,1
ACC002547,6,13,5.338240955768489e-05,0.005847953216374269,1
ACC002488,11,7,6.288009293968409e-05,0.0,1
ACC007629,5,11,5.608705170985692e-05,0.0,1
ACC006863,14,9,0.00011258046293795713,0.0,1
ACC001514,6,5,4.4123984986150055e-05,0.0,1
ACC002490,11,8,5.8281556182224076e-05,0.0,1
ACC009914,9,8,6.466125329415199e-05,0.0,1
ACC002857,9,9,4.371722055906882e-05,0.0,1
ACC005726,5,13,3.1200210220331464e-05,0.0,1
ACC008357,8,9,3.91725262949609e-05,0.0,1
ACC009604,11,8,8.903029324138116e-05,0.005847953216374269,1
ACC009698,3,6,3.469399843134135e-05,0.0,1
ACC001517,7,8,4.7234887121617114e-05,0.0,1
ACC001571,6,9,4.434261874447175e-05,0.009523809523809525,1
ACC002061,8,9,4.679315078757832e-05,0.0,1
ACC003533,13,14,8.472723937017348e-05,0.002849002849002849,1
ACC007970,4,10,3.3785922407167374e-05,0.01098901098901099,1
ACC001518,10,7,7.123294147322714e-05,0.0,1
ACC004676,8,12,3.715671963577574e-05,0.0,1
ACC001519,7,8,5.5832831547080525e-05,0.009523809523809525,1
ACC004946,10,8,6.698333966296531e-05,0.0,1
ACC001520,6,11,2.3795148410195684e-05,0.0,1
ACC002121,7,10,4.483793069232686e-05,0.0,1
ACC004679,9,9,6.338001894551204e-05,0.006535947712418301,1
ACC008657,12,10,5.6684212342996446e-05,0.0,1
ACC003133,11,12,6.980149690522212e-05,0.003952569169960474,1
ACC009070,8,9,0.0001025778890499077,0.0,1
ACC004284,7,13,7.302482326338174e-05,0.0,1
ACC005736,2,8,2.1138944605811112e-05,0.0,1
ACC006375,7,8,5.793584604004107e-05,0.0,1
ACC001523,9,9,5.5855133555897786e-05,0.0,1
ACC002952,10,9,4.6255766848827944e-05,0.0,1
ACC003887,11,9,6.638572470127858e-05,0.0,1
ACC004150,6,11,0.0002565650218660269,0.007352941176470588,1
ACC005223,8,15,6.150181754210116e-05,0.0,1
ACC006143,12,11,8.224745218990675e-05,0.0,1
ACC002788,7,11,3.896438287630758e-05,0.0,1
ACC002859,5,8,2.1729366087406007e-05,0.0,1
ACC007901,7,10,0.0003681396808745504,0.007352941176470588,1
ACC003244,10,6,4.208814077906808e-05,0.0,1
ACC005530,9,8,3.431404936657409e-05,0.014705882352941176,1
ACC008351,7,9,6.197453939373823e-05,0.0,1
ACC007512,13,6,8.214897297828411e-05,0.0,1
ACC004153,13,8,9.120995224701721e-05,0.0,1
ACC006405,11,9,8.16387354541425e-05,0.0,1
ACC009149,13,16,0.0004413306663286825,0.0024630541871921183,1
ACC001588,6,8,6.0226154591145267e-05,0.0,1
ACC008389,8,9,4.573481320417693e-05,0.0,1
ACC005407,5,8,3.3154338836828016e-05,0.0,1
ACC007952,7,11,6.554477074935336e-05,0.0,1
ACC005533,6,9,4.733433449481341e-05,0.009523809523809525,1
ACC006578,9,8,6.113219381269302e-05,0.0,1
ACC009879,14,12,6.892571661278285e-05,0.0,1
ACC001535,5,7,2.6713739926051385e-05,0.0,1
ACC006008,9,7,5.5778949069900055e-05,0.0,1
ACC009505,12,11,5.50132527393153e-05,0.003952569169960474,1
ACC003983,12,17,0.0003016857899652074,0.007389162561576354,1
ACC001537,11,10,3.26936349736445e-05,0.0,1
ACC006617,4,8,4.432281793540471e-05,0.0,1
ACC002616,18,9,9.222757405909666e-05,0.0,1
ACC005582,12,13,5.596334030385779e-05,0.0033333333333333335,1
ACC007162,7,10,4.801852980796329e-05,0.0,1
ACC009271,12,7,0.0007139734628379455,0.017543859649122806,1
ACC001540,5,7,2.2573904785751335e-05,0.0,1
ACC002646,11,9,6.313834417172736e-05,0.0,1
ACC005199,10,5,8.996997085572144e-05,0.0,1
ACC008941,9,10,0.00035154642244507377,0.0,1
ACC003349,10,16,6.26344114623066e-05,0.0,1
ACC007082,10,7,7.948149159160658e-05,0.0,1
ACC006801,8,7,7.596238996446407e-05,0.009523809523809525,1
ACC008399,16,9,0.00037110017686240235,0.0,1
ACC001589,9,8,7.408215541649693e-05,0.0,1
ACC002266,18,10,0.00011882171018310498,0.010582010582010581,1
ACC006198,12,7,7.088291026103346e-05,0.0,1
ACC001544,9,10,4.619105369768652e-05,0.0,1
ACC003032,10,12,6.756487436694474e-05,0.0,1
ACC007322,3,11,3.333560274836185e-05,0.0,1
ACC008795,14,9,7.5714083452791e-05,0.007905138339920948,1
ACC001546,10,6,7.199298343065459e-05,0.0,1
ACC002187,12,20,5.434444392702441e-05,0.0020161290322580645,1
ACC005039,15,9,5.673033960253889e-05,0.0,1
ACC006659,13,6,8.293531370345861e-05,0.005847953216374269,1
ACC007366,8,11,4.0842684559729676e-05,0.005847953216374269,1
ACC001668,7,9,0.0001612292822040722,0.0,1
ACC001914,10,15,0.00029330304977916307,0.0,1
ACC003135,7,12,3.0202560325340244e-05,0.0,1
ACC004657,11,17,4.6680352718230003e-05,0.0026455026455026454,1
ACC004892,6,11,3.790154902306753e-05,0.007352941176470588,1
ACC006683,13,10,9.646539051754309e-05,0.007905138339920948,1
ACC002168,14,10,9.165419905532149e-05,0.0036231884057971015,1
ACC009828,5,17,0.0003044013818197902,0.004329004329004329,1
ACC001553,6,7,4.096120281146775e-05,0.0,1
ACC006616,8,14,6.393702558347185e-05,0.004329004329004329,1
ACC008805,7,11,3.841565593894979e-05,0.0,1
ACC008383,8,9,6.927608356656311e-05,0.0,1
ACC003807,7,11,8.136538289306105e-05,0.0,1
ACC009727,4,12,2.750502315715923e-05,0.008333333333333333,1
ACC001556,2,11,2.2361326656717417e-05,0.0,1
ACC009911,10,7,6.152478420012589e-05,0.007352941176470588,1
ACC001557,5,17,4.941444422362815e-05,0.004329004329004329,1
ACC005123,12,7,8.606895107382128e-05,0.0,1
ACC001670,11,16,6.057307819204678e-05,0.002849002849002849,1
ACC007441,7,7,7.268595636624692e-05,0.0,1
ACC007803,6,14,0.0003333255898292494,0.0,1
ACC008721,4,13,4.640773484506259e-05,0.014705882352941176,1
ACC005433,5,13,4.8229944597654715e-05,0.0,1
ACC006390,11,14,0.00029684690315360976,0.0033333333333333335,1
ACC006515,9,7,4.201664496500295e-05,0.0,1
ACC001851,7,9,5.782423920538179e-05,0.008333333333333333,1
ACC002027,13,8,8.971641520550737e-05,0.004761904761904762,1
ACC003193,11,13,7.612759351130451e-05,0.0036231884057971015,1
ACC006256,8,7,6.858322466918307e-05,0.0,1
ACC007817,10,9,5.615466454801217e-05,0.0,1
ACC008300,7,5,5.03057700964403e-05,0.0,1
ACC002404,8,7,4.463866282686189e-05,0.0,1
ACC004414,9,9,6.872952361119348e-05,0.0,1
ACC004959,10,12,4.4675209034759305e-05,0.004329004329004329,1
ACC005871,11,10,7.275562963825271e-05,0.0,1
ACC001570,8,9,5.59439134529719e-05,0.007352941176470588,1
ACC003769,11,10,0.00025777614406583503,0.0,1
ACC002556,11,15,5.926068812913879e-05,0.0,1
ACC003659,10,11,0.00014021897918295827,0.004761904761904762,1
ACC003661,8,11,5.15952234122729e-05,0.0,1
ACC007188,9,9,6.343333413444812e-05,0.0,1
ACC007793,10,12,4.412915909994948e-05,0.004329004329004329,1
ACC005531,12,8,6.302608353025036e-05,0.0,1
ACC009946,7,10,3.426124097463978e-05,0.007352941176470588,1
ACC003595,8,8,5.8421486010214605e-05,0.0,1
ACC007905,12,8,9.140183844546201e-05,0.0,1
ACC009521,6,6,2.907066949641701e-05,0.0,1
ACC002812,12,6,9.578579975629482e-05,0.0,1
ACC005506,8,10,4.0349288207882645e-05,0.0,1
ACC004294,5,9,3.587190546655703e-05,0.0,1
ACC002841,9,10,5.9858767136081386e-05,0.0,1
ACC008133,10,6,7.163017701802891e-05,0.008333333333333333,1
ACC002361,9,10,7.343388167437493e-05,0.005847953216374269,1
ACC004331,8,9,4.437358272706588e-05,0.0,1
ACC008831,6,6,3.660826703550572e-05,0.015151515151515152,1
ACC001577,6,12,3.7183044790132154e-05,0.0,1
ACC007553,13,18,7.84320081848713e-05,0.0,1
ACC009175,10,5,6.766799075201904e-05,0.01904761904761905,1
ACC001778,7,9,4.9365581101811424e-05,0.008333333333333333,1
ACC002111,7,10,5.5829872533282906e-05,0.0,1
ACC002549,11,12,4.4129448186791035e-05,0.003952569169960474,1
ACC004321,11,10,5.146997066790717e-05,0.0,1
ACC009232,10,9,8.245863592344036e-05,0.011695906432748537,1
ACC002621,9,13,7.790025203557543e-05,0.0,1
ACC003579,12,10,5.9937659312824536e-05,0.0,1
ACC003797,9,9,0.00010017729284239133,0.013071895424836602,1
ACC004487,14,5,6.044144053560098e-05,0.005847953216374269,1
ACC001580,5,12,5.776231326299631e-05,0.0,1
ACC008363,9,5,5.093346063483883e-05,0.0,1
ACC009634,6,11,3.6218610217900195e-05,0.0,1
ACC002897,14,9,0.00011278042169229228,0.003952569169960474,1
ACC003124,11,6,5.808382908777545e-05,0.0,1
ACC008819,9,14,6.132482827251359e-05,0.0,1
ACC002126,5,8,3.76756309325252e-05,0.01282051282051282,1
ACC004930,9,10,7.832724180239229e-05,0.0,1
ACC001583,10,11,5.2514295073621304e-05,0.0,1
ACC002278,6,9,2.2816598728085786e-05,0.0,1
ACC003425,12,13,0.00036879338326405826,0.0033333333333333335,1
ACC004615,7,9,5.711890681673026e-05,0.008333333333333333,1
ACC005631,13,7,6.594623330036254e-05,0.005263157894736842,1
ACC006069,8,10,4.619082909005759e-05,0.0,1
ACC006137,5,11,5.00842034960892e-05,0.0,1
ACC003664,4,11,4.345986594630748e-05,0.0,1
ACC006410,15,5,8.243913011307703e-05,0.0,1
ACC009536,4,20,3.0321511576232063e-05,0.0036231884057971015,1
ACC001852,12,6,0.00013813692417084168,0.006535947712418301,1
ACC008030,5,5,3.9563136530146245e-05,0.0,1
ACC008847,8,11,4.161495407157109e-05,0.0,1
ACC007910,6,10,5.663897864846274e-05,0.0,1
ACC008433,10,10,0.0002864144129950084,0.0,1
ACC006497,8,8,5.190166487415637e-05,0.0,1
ACC007802,6,13,3.771518494271836e-05,0.005847953216374269,1
ACC009888,9,15,6.714363916007483e-05,0.0,1
ACC002641,11,9,5.5398625314321774e-05,0.0,1
ACC005823,9,8,7.36367335061757e-05,0.007352941176470588,1
ACC009692,5,11,4.73928410309492e-05,0.008333333333333333,1
ACC005794,12,12,4.1467420643999756e-05,0.0,1
ACC005362,11,13,0.00024349007080702999,0.0036231884057971015,1
ACC008328,12,9,4.654663039169519e-05,0.0,1
ACC002381,11,16,5.7080278722568716e-05,0.0,1
ACC006249,11,11,0.000256793314641389,0.004329004329004329,1
ACC007367,11,6,5.4675125456262486e-05,0.014705882352941176,1
ACC002823,13,7,7.711282926486004e-05,0.0,1
ACC008536,13,6,7.600276434796042e-05,0.0,1
ACC008675,12,4,5.432465926495777e-05,0.008333333333333333,1
ACC009558,4,7,3.934095357742803e-05,0.03636363636363636,1
ACC001882,9,11,7.430715030050435e-05,0.005263157894736842,1
ACC009142,12,11,4.546776799923569e-05,0.007905138339920948,1
ACC009869,9,10,6.618238619318962e-05,0.005847953216374269,1
ACC004410,10,7,6.62134379015596e-05,0.022058823529411766,1
ACC004936,8,8,5.856997896432879e-05,0.0,1
ACC004998,12,4,0.00027445753954070343,0.0,1
ACC002265,11,11,6.902343353383462e-05,0.0,1
ACC004553,8,13,3.571022656244963e-05,0.004761904761904762,1
ACC003959,8,7,5.704975783352777e-05,0.0,1
ACC004514,4,12,4.150076167328161e-05,0.0,1
ACC005121,9,12,5.24832499439641e-05,0.004761904761904762,1
ACC005925,9,10,8.759563145011286e-05,0.0,1
